prediction,decision,ground_truth,img_name
0.999922513961792,True,1.0,tensor(20056)
0.9999988079071045,True,1.0,tensor(20099)
0.9969793558120728,True,1.0,tensor(20952)
0.9181482195854187,True,1.0,tensor(20486)
0.9999954700469971,True,1.0,tensor(20130)
0.9997990727424622,True,1.0,tensor(20190)
0.9810376763343811,True,1.0,tensor(20487)
0.9999810457229614,True,1.0,tensor(20646)
0.9999638795852661,True,1.0,tensor(20600)
0.99993896484375,True,1.0,tensor(20660)
0.9999626874923706,True,1.0,tensor(20857)
0.9999741315841675,True,1.0,tensor(20587)
0.9999974966049194,True,1.0,tensor(20042)
0.9999645948410034,True,1.0,tensor(20204)
0.9089360237121582,True,1.0,tensor(20177)
0.9999738931655884,True,1.0,tensor(20246)
0.999876856803894,True,1.0,tensor(20457)
0.999929666519165,True,1.0,tensor(20129)
0.9999839067459106,True,1.0,tensor(20517)
0.9994267225265503,True,1.0,tensor(20084)
0.9998538494110107,True,1.0,tensor(20785)
0.9999359846115112,True,1.0,tensor(20416)
0.999998927116394,True,1.0,tensor(20535)
0.9996707439422607,True,1.0,tensor(20209)
0.99681156873703,True,1.0,tensor(20848)
0.9517106413841248,True,1.0,tensor(20884)
0.0045152571983635426,False,1.0,tensor(20625)
0.05426814407110214,False,1.0,tensor(20959)
0.9777640104293823,True,1.0,tensor(20141)
0.9995865225791931,True,1.0,tensor(20784)
0.9839624762535095,True,1.0,tensor(20095)
0.7049670815467834,True,1.0,tensor(20671)
0.9628090858459473,True,1.0,tensor(20502)
0.988654375076294,True,1.0,tensor(20682)
0.42492514848709106,False,1.0,tensor(20891)
0.9993533492088318,True,1.0,tensor(20804)
0.9985622763633728,True,1.0,tensor(20378)
0.9999200105667114,True,1.0,tensor(20434)
0.9861750602722168,True,1.0,tensor(20158)
0.9986878037452698,True,1.0,tensor(20834)
0.7432785034179688,True,1.0,tensor(20881)
0.0031288752797991037,False,1.0,tensor(20403)
0.994712233543396,True,1.0,tensor(20870)
0.9987527132034302,True,1.0,tensor(20669)
0.9990001320838928,True,1.0,tensor(20334)
0.9998065829277039,True,1.0,tensor(20685)
0.23605507612228394,False,1.0,tensor(20172)
0.9999779462814331,True,1.0,tensor(20561)
0.9993162155151367,True,1.0,tensor(20121)
0.9996551275253296,True,1.0,tensor(20765)
0.9989890456199646,True,1.0,tensor(20125)
0.9999339580535889,True,1.0,tensor(20543)
0.9999566078186035,True,1.0,tensor(20599)
0.9814000129699707,True,1.0,tensor(20747)
0.9999945163726807,True,1.0,tensor(20882)
0.999862790107727,True,1.0,tensor(20295)
0.8848530650138855,True,1.0,tensor(20142)
0.09215378761291504,False,1.0,tensor(20264)
0.9977709054946899,True,1.0,tensor(20892)
0.9988723397254944,True,1.0,tensor(20912)
0.9999794960021973,True,1.0,tensor(20175)
0.9999703168869019,True,1.0,tensor(20902)
0.9999771118164062,True,1.0,tensor(20827)
