prediction,decision,ground_truth,img_name
0.9999520778656006,True,1.0,kos05_Part5
0.9985924363136292,True,1.0,kos07_Part1
0.18676447868347168,False,1.0,kos12_Part5
0.9988623857498169,True,1.0,kos13_Part3
0.5766454339027405,True,1.0,kos14_Part7
0.9993953704833984,True,1.0,kos16_Part5
0.9973614811897278,True,1.0,kos18_Part3
0.999541163444519,True,1.0,kos20_Part4
0.9999970197677612,True,1.0,kos23_Part6
0.9821735620498657,True,1.0,kos26_Part5
0.9997286200523376,True,1.0,kos33_Part6
0.9999575614929199,True,1.0,kos34_Part0
0.9432442784309387,True,1.0,kos35_Part5
0.9951510429382324,True,1.0,kos45_Part3
0.9994495511054993,True,1.0,kos49_Part2
0.4797040522098541,True,1.0,kos50_Part4
0.009008847177028656,False,0.0,kos05_Part0
0.07581401616334915,False,0.0,kos05_Part1
0.009229222312569618,False,0.0,kos05_Part2
0.006128465291112661,False,0.0,kos05_Part3
0.005555222742259502,False,0.0,kos05_Part4
0.03424542769789696,False,0.0,kos05_Part6
0.06808332353830338,False,0.0,kos05_Part7
0.009676611982285976,False,0.0,kos07_Part0
0.0098160021007061,False,0.0,kos07_Part2
0.01844630017876625,False,0.0,kos07_Part3
0.0049216789193451405,False,0.0,kos07_Part4
0.012254196219146252,False,0.0,kos07_Part5
0.010580003261566162,False,0.0,kos07_Part6
0.013379756361246109,False,0.0,kos07_Part7
0.0179468784481287,False,0.0,kos12_Part0
0.04270469769835472,False,0.0,kos12_Part1
0.022795097902417183,False,0.0,kos12_Part2
0.4610491096973419,False,0.0,kos12_Part3
0.032165203243494034,False,0.0,kos12_Part4
0.008861968293786049,False,0.0,kos12_Part6
0.0043816938996315,False,0.0,kos12_Part7
0.09113141894340515,False,0.0,kos13_Part0
0.004006832372397184,False,0.0,kos13_Part1
0.005875874310731888,False,0.0,kos13_Part2
0.012031658552587032,False,0.0,kos13_Part4
0.016061412170529366,False,0.0,kos13_Part5
0.014831370674073696,False,0.0,kos13_Part6
0.3763234317302704,False,0.0,kos13_Part7
0.09055718034505844,False,0.0,kos14_Part0
0.044688474386930466,False,0.0,kos14_Part1
0.1461181491613388,False,0.0,kos14_Part2
0.04277887940406799,False,0.0,kos14_Part3
0.04886261001229286,False,0.0,kos14_Part4
0.013403796590864658,False,0.0,kos14_Part5
0.057308875024318695,False,0.0,kos14_Part6
0.018306421115994453,False,0.0,kos16_Part0
0.01222469937056303,False,0.0,kos16_Part1
