prediction,decision,ground_truth,img_name
1.0,True,1.0,0001
1.0,True,1.0,0008
1.0,True,1.0,0014
1.0,True,1.0,0015
1.0,True,1.0,0027
1.0,True,1.0,0034
1.0,True,1.0,0043
1.0,True,1.0,0051
1.0,True,1.0,0078
1.0,True,1.0,0089
1.0,True,1.0,0099
0.9999992847442627,True,1.0,0102
1.0,True,1.0,0110
1.0,True,1.0,0122
1.0,True,1.0,0129
1.0,True,1.0,0131
1.0,True,1.0,0133
1.0,True,1.0,0137
1.0,True,1.0,0138
1.0,True,1.0,0144
0.9999997615814209,True,1.0,0148
1.0,True,1.0,0156
1.0,True,1.0,0166
1.0,True,1.0,0169
1.0,True,1.0,0172
1.0,True,1.0,0173
1.0,True,1.0,0186
1.0,True,1.0,0189
1.0,True,1.0,0199
1.0,True,1.0,0200
1.0,True,1.0,0203
1.0,True,1.0,0213
0.9999998807907104,True,1.0,0218
1.0,True,1.0,0231
1.0,True,1.0,0255
1.0,True,1.0,0282
1.0,True,1.0,0300
0.9999967813491821,True,1.0,0303
1.0,True,1.0,0308
0.9999985694885254,True,1.0,0320
1.0,True,1.0,0324
0.9999997615814209,True,1.0,0329
0.9999998807907104,True,1.0,0334
1.0,True,1.0,0337
1.0,True,1.0,0339
1.0,True,1.0,0341
1.0,True,1.0,0347
1.0,True,1.0,0348
0.9999997615814209,True,1.0,0351
1.0,True,1.0,0352
1.0,True,1.0,0353
1.0,True,1.0,0356
1.0,True,1.0,0358
1.0,True,1.0,0360
1.0,True,1.0,0361
0.9999997615814209,True,1.0,0363
1.0,True,1.0,0392
1.0,True,1.0,0393
1.0,True,1.0,0396
1.0,True,1.0,0419
1.0,True,1.0,0431
1.0,True,1.0,0436
1.0,True,1.0,0452
1.0,True,1.0,0457
1.0,True,1.0,0468
1.0,True,1.0,0481
0.9999994039535522,True,1.0,0486
0.9999998807907104,True,1.0,0489
1.0,True,1.0,0491
1.0,True,1.0,0493
0.9999973773956299,True,1.0,0495
1.0,True,1.0,0497
1.0,True,1.0,0503
1.0,True,1.0,0514
1.0,True,1.0,0523
1.0,True,1.0,0532
1.0,True,1.0,0540
1.0,True,1.0,0554
1.0,True,1.0,0559
1.0,True,1.0,0572
0.0012246386613696814,False,0.0,0002
0.0011694022687152028,False,0.0,0003
0.0017223015893250704,False,0.0,0004
0.0022795312106609344,False,0.0,0005
0.0026194071397185326,False,0.0,0006
0.0026439817156642675,False,0.0,0007
0.003170836018398404,False,0.0,0009
0.005902126431465149,False,0.0,0010
0.003845132887363434,False,0.0,0011
0.004066150169819593,False,0.0,0012
0.0014521559933200479,False,0.0,0013
0.0018134519923478365,False,0.0,0016
0.001943010138347745,False,0.0,0017
0.001554188085719943,False,0.0,0018
0.005212959833443165,False,0.0,0019
0.0017088912427425385,False,0.0,0020
0.001057603396475315,False,0.0,0021
0.001589604071341455,False,0.0,0022
0.0012916304403916001,False,0.0,0023
0.0020924212876707315,False,0.0,0024
0.001585214165970683,False,0.0,0025
0.002516759792342782,False,0.0,0026
0.002517897170037031,False,0.0,0028
0.002201252384111285,False,0.0,0029
0.0023254426196217537,False,0.0,0030
0.001321687363088131,False,0.0,0031
0.001510623493231833,False,0.0,0032
0.001383124035783112,False,0.0,0033
0.002542316447943449,False,0.0,0035
0.004165108781307936,False,0.0,0036
0.0024414302315562963,False,0.0,0037
0.007455006241798401,False,0.0,0038
0.0035703666508197784,False,0.0,0039
0.002119052456691861,False,0.0,0040
0.0015525801572948694,False,0.0,0041
0.0020224065519869328,False,0.0,0042
0.005146981682628393,False,0.0,0044
0.011724289506673813,False,0.0,0045
0.001718594110570848,False,0.0,0046
0.001487017492763698,False,0.0,0047
0.007444640155881643,False,0.0,0048
0.0009605158120393753,False,0.0,0049
0.0052420306019485,False,0.0,0050
0.0014933079946786165,False,0.0,0052
0.001529496512375772,False,0.0,0053
0.001217320328578353,False,0.0,0054
0.0026465468108654022,False,0.0,0055
0.0031507262028753757,False,0.0,0056
0.0008823351236060262,False,0.0,0057
0.0074912309646606445,False,0.0,0058
0.003181618405506015,False,0.0,0059
0.0015395713271573186,False,0.0,0060
0.001696535386145115,False,0.0,0061
0.0015854323282837868,False,0.0,0062
0.004613930359482765,False,0.0,0063
0.008444001898169518,False,0.0,0064
0.0028451760299503803,False,0.0,0065
0.0015791015466675162,False,0.0,0066
0.0037714019417762756,False,0.0,0067
0.0028297388926148415,False,0.0,0068
0.0017227197531610727,False,0.0,0069
0.0028427138458937407,False,0.0,0070
0.0013876025332137942,False,0.0,0071
0.0019206757424399257,False,0.0,0072
0.0012736491626128554,False,0.0,0073
0.003459053346887231,False,0.0,0074
0.006141991354525089,False,0.0,0075
0.0024326860439032316,False,0.0,0076
0.002451986074447632,False,0.0,0077
0.0012881295988336205,False,0.0,0079
0.00226015062071383,False,0.0,0080
