prediction,decision,ground_truth,img_name
0.9946931004524231,True,1.0,bdb24ff3b
0.8981013894081116,True,1.0,bdbf5535f
0.9955560564994812,True,1.0,bdc4fe767
0.9979088306427002,True,1.0,bdce84e23
0.9980666041374207,True,1.0,bdd1c7fa8
0.9998593330383301,True,1.0,bdd265724
0.9887259602546692,True,1.0,bde6d9e50
0.44451990723609924,True,1.0,bdee0e677
0.9229528903961182,True,1.0,bdeee2086
0.9933421015739441,True,1.0,bdfa2974d
0.990500271320343,True,1.0,bdff0aefc
0.9889640808105469,True,1.0,be13b4853
0.9666920900344849,True,1.0,be1e3408f
0.9999560117721558,True,1.0,be2216e98
0.9997074007987976,True,1.0,be4279ae1
0.9996160268783569,True,1.0,be447691b
0.9998798370361328,True,1.0,be65d7bb7
0.7305423021316528,True,1.0,be6c49e45
0.9947772026062012,True,1.0,bea7ff137
0.9986944794654846,True,1.0,bec64003f
0.9999990463256836,True,1.0,bedfbcf7b
0.9984866380691528,True,1.0,bf24a03ac
0.9999617338180542,True,1.0,bf295a8e9
0.9998179078102112,True,1.0,bf3431728
0.06276052445173264,False,1.0,bf3d21ec7
4.372426246845862e-06,False,1.0,bf3db21e9
0.9990590214729309,True,1.0,bf49c40f4
0.5752472877502441,True,1.0,bf5502c1c
0.9771023392677307,True,1.0,bf6be1910
0.9996829032897949,True,1.0,bf740c1e2
0.9997870326042175,True,1.0,bf83e7037
0.9979277849197388,True,1.0,bf96d0602
0.9994439482688904,True,1.0,bf9b21859
0.9884571433067322,True,1.0,bfa17327e
0.9864517450332642,True,1.0,bfa249587
0.0007517571793869138,False,1.0,bfab9345f
0.01045096293091774,False,1.0,bfaf69bd5
0.6895912885665894,True,1.0,bfb064127
0.999997615814209,True,1.0,bfc82bcbd
0.9999996423721313,True,1.0,bfcffb683
0.22749054431915283,False,1.0,bfd56c3d2
0.9986531734466553,True,1.0,bfd7ecfe9
0.9992936849594116,True,1.0,bfd93cc8c
0.9995580315589905,True,1.0,bfe025097
0.9988333582878113,True,1.0,bff7d63af
0.8331893682479858,True,1.0,c0065dcab
0.9525811672210693,True,1.0,c01fd972f
0.9906960725784302,True,1.0,c038c0588
0.9990952014923096,True,1.0,c048dbdc5
0.9997151494026184,True,1.0,c04ac576d
0.8004862666130066,True,1.0,c04b0d160
0.9997991919517517,True,1.0,c05799ac4
0.9999533891677856,True,1.0,c057d7bc1
0.999944806098938,True,1.0,c0598f956
0.9998251795768738,True,1.0,c07b4a53e
0.9659124612808228,True,1.0,c081bd8c5
0.24167990684509277,False,1.0,c097a0af1
0.9999995231628418,True,1.0,c0be19adf
0.9561914205551147,True,1.0,c0ceecd96
0.9829650521278381,True,1.0,c0d04c74f
0.9720942974090576,True,1.0,c0dee2521
0.9954786896705627,True,1.0,c0e730a68
